Taxon_name,Status,MinAge,MaxAge,Site
Brachyodus_aequatorialis,Extinct,16.4,17.2,23879
Sivameryx_africanus,Extinct,16.4,17.2,23879
Brachyodus_aequatorialis,Extinct,20.44,23.03,23917
Brachyodus_aequatorialis,Extinct,15.97,20.44,23918
Brachyodus_africanus,Extinct,15.97,20.44,23264
Brachyodus_depereti,Extinct,15.97,20.44,23861
Brachyodus_depereti,Extinct,17.2,19.5,23912
Brachyodus_depereti,Extinct,15.97,20.44,27083
Brachyodus_indet.,Extinct,11.232000000000001,17.131,24057
Brachyodus_indet.,Extinct,27.82,33.9,26813
Brachyodus_indet.,Extinct,27.82,33.9,26826
Brachyodus_intermedius,Extinct,15.97,20.44,20618
Brachyodus_intermedius,Extinct,17.2,19.5,21486
Brachyodus_intermedius,Extinct,17.2,19.5,22342
Brachyodus_intermedius,Extinct,17.2,19.5,22909
Brachyodus_intermedius,Extinct,17.2,19.5,24653
Brachyodus_intermedius,Extinct,17.2,19.5,24654
Brachyodus_intermedius,Extinct,17.2,19.5,27853
Brachyodus_intermedius,Extinct,17.2,19.5,27854
Brachyodus_onoideus,Extinct,16.4,17.2,20006
Eotragus_artenensis,Extinct,16.4,17.2,20006
Brachyodus_onoideus,Extinct,17.2,19.5,21221
Brachyodus_onoideus,Extinct,17.2,19.5,21231
Brachyodus_onoideus,Extinct,17.2,19.5,21304
Brachyodus_onoideus,Extinct,17.2,19.5,21377
Brachyodus_onoideus,Extinct,17.2,19.5,21378
Brachyodus_onoideus,Extinct,17.2,19.5,21379
Brachyodus_onoideus,Extinct,16.4,17.2,21380
Brachyodus_onoideus,Extinct,16.4,17.2,21381
Brachyodus_onoideus,Extinct,17.2,19.5,21737
Brachyodus_onoideus,Extinct,17.2,19.5,23069
Brachyodus_onoideus,Extinct,11.232000000000001,17.131,24055
Brachyodus_onoideus,Extinct,16.4,19.5,24900
Brachyodus_onoideus,Extinct,17.2,19.5,27410
Brachyodus_onoideus,Extinct,17.2,19.5,27617
Elomeryx_armatus,Extinct,28.0,29.75,10034
Elomeryx_armatus,Extinct,29.75,32.1,10417
Heptacodon_curtus,Extinct,29.75,32.1,10417
Elomeryx_borbonicus,Extinct,16.4,17.2,24295
Elomeryx_cluai,Extinct,29.97,30.83,27533
Elomeryx_cluai,Extinct,29.97,30.83,27534
Elomeryx_crispus,Extinct,25.41,27.24,29002
Elomeryx_indet.,Extinct,28.0,29.75,10424
Elomeryx_indet.,Extinct,32.1,33.9,10756
Elomeryx_indet.,Extinct,22.2,28.0,10764
Elomeryx_indet.,Extinct,32.1,32.5,10834
Elomeryx_indet.,Extinct,32.63,33.9,22730
Elomeryx_minor,Extinct,21.7,23.0,21364
Elomeryx_minor,Extinct,21.7,23.0,21376
Elomeryx_minor,Extinct,21.7,23.0,28922
Elomeryx_woodi,Extinct,26.653333333333002,30.276666666666998,23429
Maremmia_hauptii,Extinct,7.1,7.6,20267
Hemimeryx_indet.,Extinct,5.3,7.1,23196
Merycopotamus_thachangensis,Extinct,5.3,7.1,23196
Hemimeryx_indet.,Extinct,15.0,16.0,23218
Libycosaurus_sp.,Extinct,15.0,16.0,23218
Sivameryx_indet.,Extinct,15.0,16.0,23218
Hemimeryx_indet.,Extinct,13.82,23.03,27059
Telmatodon_indet.,Extinct,13.82,23.03,27059
Hemimeryx_pusillus,Extinct,11.2,12.85,26568
Hemimeryx_pusillus,Extinct,7.246,11.63,26569
Pachyportax_indet.,Extinct,7.246,11.63,26569
Hemimeryx_pusillus,Extinct,14.2,16.4,27025
Hemimeryx_pusillus,Extinct,11.232000000000001,17.131,28217
Gazella_indet.,Extinct,11.232000000000001,17.131,28217
Miotragocerus_indet.,Extinct,11.232000000000001,17.131,28217
Heptacodon_indet.,Extinct,35.24,35.92,10293
Heptacodon_pellionis,Extinct,37.39,39.83,10750
Bachitherium_insigne,Extinct,25.41,27.24,22750
Homoiodorcas_tugenium,Extinct,12.26,12.56,27843
Eotragus_halamagaiensis,Extinct,18.055999999999997,18.524,28736
Kukusepasutanka_schultzi,Extinct,28.0,29.75,10845
Libycosaurus_indet.,Extinct,7.246,11.63,27509
Libycosaurus_petrocchii,Extinct,5.3,7.1,20461
Afrotragus_libycus,Extinct,5.3,7.1,20461
Damalacra_indet.,Extinct,5.3,7.1,20461
Gazella_indet.,Extinct,5.3,7.1,20461
Hippotragus_indet.,Extinct,5.3,7.1,20461
Kobus_subdolus,Extinct,5.3,7.1,20461
Leptobos_syrticus,Extinct,5.3,7.1,20461
Libycosaurus_petrocchii,Extinct,5.3,7.1,23667
Aepyceros_indet.,Extinct,5.3,7.1,23667
Gazella_indet.,Extinct,5.3,7.1,23667
Libycosaurus_petrocchii,Extinct,11.63,13.82,24924
Ouzocerus_indet.,Extinct,11.63,13.82,24924
Libycosaurus_petrocchii,Extinct,7.0,9.0,28281
Libycosaurus_sp.,Extinct,5.3,11.2,20156
Pachytragus_indet.,Extinct,5.3,11.2,20156
Masritherium_aequitoralis,Extinct,16.4,17.2,23226
Sivameryx_moneyi,Extinct,16.4,17.2,23226
Masritherium_aequitoralis,Extinct,14.2,16.4,23859
Sivameryx_africanus,Extinct,14.2,16.4,23859
Masritherium_indet.,Extinct,19.5,23.0,23212
Masritherium_indet.,Extinct,19.397333333333336,26.65333333333333,26585
Merycopotamus_dissimilis,Extinct,5.3,11.2,24912
